Latitude,Longitude,Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Probability,Prediction
35.01269612,-85.29867656,8,2,1,0,0,0,1,0,0,1,4,11,26,1,0,1,1555070400,0.073,0.35676712,0
35.01007663,-85.29146191,12,3,1,0,0,1,0,0,0,0,4,11,26,1,0,1,1555084800,0,0.0018479228,0
35.00745673,-85.28424773,16,4,1,0,0,0,0,1,0,0,4,11,26,1,0,1,1555099200,0,0.0018468797,0
35.00483641,-85.27703402,20,1,1,0,0,1,0,0,0,0,4,11,26,1,0,1,1555113600,0,0.0018481314,0
35.00221568,-85.26982079,23,1,1,0,0,1,0,0,0,0,4,11,26,1,0,1,1555124400,0,0.0018481314,0
34.99959452,-85.26260804,0,1,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555041600,0,0.0018483102,0
34.99697295,-85.25539576,4,1,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555056000,0,0.0018483102,0
34.99435097,-85.24818396,8,2,1,0,0,0,1,0,0,1,5,12,26,1,0,5,1555070400,0.077,0.91827315,1
34.99172857,-85.24097263,12,3,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555084800,0,0.0018478334,0
34.98910575,-85.23376178,16,4,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555099200,0,0.001847297,0
35.04742094,-85.37488966,20,1,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555113600,0,0.0018483102,0
35.04480585,-85.36766938,23,1,1,0,0,1,0,0,0,0,5,12,26,1,0,5,1555124400,0,0.0018483102,0
35.04219034,-85.36044957,0,1,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555041600,0,0.0018483102,0
35.03957441,-85.35323024,4,1,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555056000,0,0.0018483102,0
35.03695807,-85.34601138,8,2,1,0,0,0,1,0,0,1,6,13,26,1,0,4,1555070400,0.08,0.93277574,1
35.03434131,-85.338793,12,3,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555084800,0,0.001847744,0
35.03172413,-85.33157509,16,4,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555099200,0,0.0018472075,0
35.02910653,-85.32435765,20,1,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555113600,0,0.0018483102,0
35.02648851,-85.31714069,23,1,1,0,0,1,0,0,0,0,6,13,26,1,0,4,1555124400,0,0.0018483102,0
35.02387008,-85.30992421,0,1,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555041600,0,0.0018482506,0
35.02125123,-85.3027082,4,1,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555056000,0,0.0018482506,0
35.01863196,-85.29549267,8,2,1,0,0,0,1,0,0,1,7,14,26,1,0,5,1555070400,0.083,0.9357365,1
35.01601227,-85.28827761,12,3,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555084800,0,0.0018476844,0
35.01339217,-85.28106303,16,4,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555099200,0,0.0018471479,0
35.01077165,-85.27384892,20,1,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555113600,0,0.0018482506,0
35.00815072,-85.26663529,23,1,1,0,0,1,0,0,0,0,7,14,26,1,0,5,1555124400,0,0.0018482506,0
35.00552937,-85.25942213,0,1,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555041600,0,0.0018469691,0
35.0029076,-85.25220945,4,1,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555056000,0,0.0018469691,0
35.00028541,-85.24499725,8,2,1,0,0,0,1,0,0,1,8,15,26,0,2,13,1555070400,0.087,0.9362891,1
34.99766281,-85.23778552,12,3,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555084800,0,0.0018470883,0
34.9950398,-85.23057426,16,4,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555099200,0,0.0018469095,0
34.99241637,-85.22336348,20,1,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555113600,0,0.0018469691,0
34.98979252,-85.21615318,23,1,1,0,0,1,0,0,0,0,8,15,26,0,2,13,1555124400,0,0.0018469691,0
34.98716825,-85.20894335,0,1,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555041600,0,0.0018470287,0
35.05335886,-85.37170975,4,1,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555056000,0,0.0018470287,0
35.05074357,-85.36448906,8,2,1,0,0,0,1,0,0,1,9,16,26,0,7,17,1555070400,0.091,0.9366201,1
35.04812786,-85.35726885,12,3,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555084800,0,0.0018472075,0
35.04551174,-85.35004912,16,4,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555099200,0,0.0018470287,0
35.0428952,-85.34282985,20,1,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555113600,0,0.0018470287,0
35.04027824,-85.33561106,23,1,1,0,0,1,0,0,0,0,9,16,26,0,7,17,1555124400,0,0.0018470287,0
35.03766086,-85.32839275,0,1,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555041600,0,0.0018469393,0
35.03504306,-85.32117491,4,1,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555056000,0,0.0018469393,0
35.03242484,-85.31395755,8,2,1,0,0,0,1,0,0,1,10,17,26,0,7,11,1555070400,0.095,0.936669,1
35.02980621,-85.30674066,12,3,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555084800,0,0.0018471181,0
35.02718716,-85.29952425,16,4,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555099200,0,0.0018469393,0
35.0245677,-85.29230831,20,1,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555113600,0,0.0018469393,0
35.02194781,-85.28509285,23,1,1,0,0,1,0,0,0,0,10,17,26,0,7,11,1555124400,0,0.0018469393,0
35.01932751,-85.27787786,0,1,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555041600,0,0.0018469393,0
35.01670679,-85.27066335,4,1,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555056000,0,0.0018469393,0
35.01408566,-85.26344931,8,2,1,0,0,0,1,0,0,1,11,18,26,0,7,10,1555070400,0.099,0.93668115,1
35.01146411,-85.25623575,12,3,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555084800,0,0.0018471181,0
35.00884214,-85.24902267,16,4,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555099200,0,0.0018469393,0
35.00621976,-85.24181006,20,1,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555113600,0,0.0018469393,0
35.00359696,-85.23459792,23,1,1,0,0,1,0,0,0,0,11,18,26,0,7,10,1555124400,0,0.0018469393,0
35.00097374,-85.22738626,0,1,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555041600,0,0.0018469393,0
34.99835011,-85.22017508,4,1,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555056000,0,0.0018469393,0
34.99572606,-85.21296438,8,2,1,0,0,0,1,0,0,1,12,19,26,0,7,24,1555070400,0.102,0.93668425,1
34.9931016,-85.20575415,12,3,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555084800,0,0.0018471777,0
34.99047672,-85.1985444,16,4,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555099200,0,0.0018469691,0
34.98785142,-85.19133512,20,1,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555113600,0,0.0018469393,0
35.05929668,-85.36852937,23,1,1,0,0,1,0,0,0,0,12,19,26,0,7,24,1555124400,0,0.0018469393,0
35.0566812,-85.36130828,0,1,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555041600,0,0.0018469393,0
35.05406529,-85.35408766,4,1,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555056000,0,0.0018469393,0
35.05144897,-85.34686751,8,2,1,0,0,0,1,0,0,1,13,20,26,0,7,23,1555070400,0.106,0.93668485,1
35.04883223,-85.33964784,12,3,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555084800,0,0.0018471181,0
35.04621507,-85.33242865,16,4,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555099200,0,0.0018470287,0
35.04359749,-85.32520993,20,1,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555113600,0,0.0018469393,0
35.04097949,-85.31799169,23,1,1,0,0,1,0,0,0,0,13,20,26,0,7,23,1555124400,0,0.0018469393,0
35.03836108,-85.31077392,0,1,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555041600,0,0.0018469989,0
35.03574225,-85.30355663,4,1,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555056000,0,0.0018469989,0
35.033123,-85.29633981,8,2,1,0,0,0,1,0,0,1,14,21,26,0,7,20,1555070400,0.11,0.93668485,1
35.03050333,-85.28912347,12,3,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555084800,0,0.0018470883,0
35.02788325,-85.2819076,16,4,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555099200,0,0.0018469393,0
35.02526275,-85.27469221,20,1,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555113600,0,0.0018469989,0
35.02264183,-85.2674773,23,1,1,0,0,1,0,0,0,0,14,21,26,0,7,20,1555124400,0,0.0018469989,0
35.0200205,-85.26026286,0,1,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555041600,0,0.0018469095,0
35.01739875,-85.2530489,4,1,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555056000,0,0.0018469095,0
35.01477658,-85.24583541,8,2,1,0,0,0,1,0,0,1,15,22,26,0,7,15,1555070400,0.112,0.9366846,1
35.012154,-85.23862239,12,3,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555084800,0,0.0018470287,0
35.009531,-85.23140986,16,4,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555099200,0,0.0018469989,0
35.00690758,-85.2241978,20,1,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555113600,0,0.0018469095,0
35.00428375,-85.21698622,23,1,1,0,0,1,0,0,0,0,15,22,26,0,7,15,1555124400,0,0.0018469095,0
35.0016595,-85.20977511,0,1,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555041600,0,0.0018468499,0
34.99903484,-85.20256448,4,1,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555056000,0,0.0018468499,0
34.99640976,-85.19535432,8,2,1,0,0,0,1,0,0,1,16,23,26,0,7,21,1555070400,0.114,0.93668485,1
34.99378427,-85.18814464,12,3,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555084800,0,0.0018469691,0
34.99115836,-85.18093544,16,4,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555099200,0,0.0018469393,0
34.98853203,-85.17372671,20,1,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555113600,0,0.0018468499,0
35.0652344,-85.36534852,23,1,1,0,0,1,0,0,0,0,16,23,26,0,7,21,1555124400,0,0.0018468499,0
35.06261872,-85.35812702,0,1,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555041600,0,0.0018469095,0
35.06000261,-85.35090599,4,1,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555056000,0,0.0018469095,0
35.05738609,-85.34368544,8,2,1,0,0,0,1,0,0,1,17,24,26,0,7,12,1555070400,0.116,0.936684,1
35.05476915,-85.33646537,12,3,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555084800,0,0.0018469393,0
35.05215179,-85.32924577,16,4,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555099200,0,0.0018468499,0
35.04953401,-85.32202665,20,1,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555113600,0,0.0018469095,0
35.04691582,-85.314808,23,1,1,0,0,1,0,0,0,0,17,24,26,0,7,12,1555124400,0,0.0018469095,0
35.04429721,-85.30758982,0,1,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555041600,0,0.0018469095,0
35.04167818,-85.30037213,4,1,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555056000,0,0.0018469095,0
35.03905873,-85.2931549,8,2,1,0,0,0,1,0,0,1,18,25,26,0,7,7,1555070400,0.118,0.9366827,1
35.03643887,-85.28593816,12,3,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555084800,0,0.0018469691,0
35.03381858,-85.27872189,16,4,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555099200,0,0.0018469095,0
35.03119788,-85.27150609,20,1,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555113600,0,0.0018469095,0
35.02857677,-85.26429077,23,1,1,0,0,1,0,0,0,0,18,25,26,0,7,7,1555124400,0,0.0018469095,0
35.02595523,-85.25707593,0,1,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555041600,0,0.0018470287,0
35.02333328,-85.24986156,4,1,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555056000,0,0.0018470287,0
35.02071092,-85.24264767,8,2,1,0,0,0,1,0,0,1,19,7,25,0,-1,-1,1555070400,0.059,0.032997698,0
35.01808813,-85.23543426,12,3,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555084800,0,0.0018471181,0
35.01546493,-85.22822132,16,4,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555099200,0,0.0018469989,0
35.01284132,-85.22100886,20,1,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555113600,0,0.0018470287,0
35.01021729,-85.21379687,23,1,1,0,0,1,0,0,0,0,19,7,25,0,-1,-1,1555124400,0,0.0018470287,0
35.00759284,-85.20658536,0,1,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555041600,0,0.0018471181,0
35.00496798,-85.19937432,4,1,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555056000,0,0.0018471181,0
35.0023427,-85.19216377,8,2,1,0,0,0,1,0,0,1,20,8,25,0,0,8,1555070400,0.062,0.033317566,0
34.999717,-85.18495369,12,3,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555084800,0,0.0018471777,0
34.99709089,-85.17774408,16,4,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555099200,0,0.0018470585,0
34.99446437,-85.17053495,20,1,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555113600,0,0.0018471181,0
34.99183743,-85.1633263,23,1,1,0,0,1,0,0,0,0,20,8,25,0,0,8,1555124400,0,0.0018471181,0
34.98921007,-85.15611813,0,1,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555041600,0,0.0018471181,0
34.9865823,-85.14891043,4,1,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555056000,0,0.0018471181,0
35.07117202,-85.36216718,8,2,1,0,0,0,1,0,0,1,21,9,25,0,7,11,1555070400,0.066,0.03434491,0
35.06855614,-85.35494528,12,3,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555084800,0,0.0018475652,0
35.06593983,-85.34772384,16,4,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555099200,0,0.0018472075,0
35.06332311,-85.34050289,20,1,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555113600,0,0.0018471181,0
35.06070597,-85.33328241,23,1,1,0,0,1,0,0,0,0,21,9,25,0,7,11,1555124400,0,0.0018471181,0
35.05808841,-85.32606241,0,1,1,0,0,1,0,0,0,0,22,10,25,0,0,1,1555041600,0,0.0018470883,0
35.05547044,-85.31884288,4,1,1,0,0,1,0,0,0,0,22,10,25,0,0,1,1555056000,0,0.0018470883,0
35.05285204,-85.31162382,8,2,1,0,0,0,1,0,0,1,22,10,25,0,0,1,1555070400,0.069,0.045728058,0
35.05023323,-85.30440525,12,3,1,0,0,1,0,0,0,0,22,10,25,0,0,1,1555084800,0,0.0018470883,0
35.047614,-85.29718714,16,4,1,0,0,0,0,1,0,0,22,10,25,0,0,1,1555099200,0,0.0018467903,0
35.04499436,-85.28996952,20,1,1,0,0,1,0,0,0,0,22,10,25,0,0,1,1555113600,0,0.0018470287,0
35.0423743,-85.28275237,23,1,1,0,0,1,0,0,0,0,22,10,25,0,0,1,1555124400,0,0.0018470883,0
35.03975382,-85.27553569,0,1,1,0,0,1,0,0,0,0,23,11,25,1,0,1,1555041600,0,0.0018483102,0
35.03713292,-85.26831949,4,1,1,0,0,1,0,0,0,0,23,11,25,1,0,1,1555056000,0,0.0018483102,0
35.0345116,-85.26110377,8,2,1,0,0,0,1,0,0,1,23,11,25,1,0,1,1555070400,0.073,0.3578872,0
35.03188986,-85.25388852,12,3,1,0,0,1,0,0,0,0,23,11,25,1,0,1,1555084800,0,0.0018481016,0
35.02926772,-85.24667375,16,4,1,0,0,0,0,1,0,0,23,11,25,1,0,1,1555099200,0,0.0018469989,0
35.02664515,-85.23945946,20,1,1,0,0,1,0,0,0,0,23,11,25,1,0,1,1555113600,0,0.0018483102,0
35.02402217,-85.23224564,23,1,1,0,0,1,0,0,0,0,23,11,25,1,0,1,1555124400,0,0.0018483102,0
35.02139877,-85.2250323,0,1,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555041600,0,0.0018482506,0
35.01877495,-85.21781943,4,1,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555056000,0,0.0018482506,0
35.01615072,-85.21060704,8,2,1,0,0,0,1,0,0,1,24,12,25,1,0,1,1555070400,0.076,0.9017967,1
35.01352607,-85.20339513,12,3,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555084800,0,0.0018480122,0
35.01090101,-85.1961837,16,4,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555099200,0,0.0018473268,0
35.00827553,-85.18897274,20,1,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555113600,0,0.0018482506,0
35.00564964,-85.18176226,23,1,1,0,0,1,0,0,0,0,24,12,25,1,0,1,1555124400,0,0.0018482506,0
35.00302333,-85.17455225,0,1,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555041600,0,0.0018469393,0
35.0003966,-85.16734272,4,1,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555056000,0,0.0018469393,0
34.99776946,-85.16013367,8,2,1,0,0,0,1,0,0,1,25,13,25,0,2,1,1555070400,0.079,0.9280051,1
34.9951419,-85.1529251,12,3,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555084800,0,0.0018469691,0
34.99251393,-85.145717,16,4,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555099200,0,0.0018469691,0
34.98988555,-85.13850938,20,1,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555113600,0,0.0018469393,0
34.98725675,-85.13130223,23,1,1,0,0,1,0,0,0,0,25,13,25,0,2,1,1555124400,0,0.0018469393,0
35.07710954,-85.35898538,0,1,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555041600,0,0.0018479228,0
35.07449345,-85.35176306,4,1,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555056000,0,0.0018479228,0
35.07187695,-85.34454123,8,2,1,0,0,0,1,0,0,1,26,14,25,1,5,1,1555070400,0.083,0.935765,1
35.06926003,-85.33731987,12,3,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555084800,0,0.0018484294,0
35.06664269,-85.33009898,16,4,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555099200,0,0.0018476844,0
35.06402494,-85.32287857,20,1,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555113600,0,0.0018479228,0
35.06140676,-85.31565864,23,1,1,0,0,1,0,0,0,0,26,14,25,1,5,1,1555124400,0,0.0018479228,0
35.05878817,-85.30843918,0,1,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555041600,0,0.0018470287,0
35.05616916,-85.30122019,4,1,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555056000,0,0.0018470287,0
35.05354973,-85.29400169,8,2,1,0,0,0,1,0,0,1,27,15,25,0,4,9,1555070400,0.087,0.93629277,1
35.05092988,-85.28678366,12,3,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555084800,0,0.0018471181,0
35.04830962,-85.2795661,16,4,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555099200,0,0.0018469989,0
35.04568894,-85.27234902,20,1,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555113600,0,0.0018470287,0
35.04306784,-85.26513242,23,1,1,0,0,1,0,0,0,0,27,15,25,0,4,9,1555124400,0,0.0018470287,0
35.04044633,-85.25791629,0,1,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555041600,0,0.0018470287,0
35.03782439,-85.25070064,4,1,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555056000,0,0.0018470287,0
35.03520205,-85.24348547,8,2,1,0,0,0,1,0,0,1,28,16,25,0,5,10,1555070400,0.09,0.9365738,1
35.03257928,-85.23627077,12,3,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555084800,0,0.0018471181,0
35.0299561,-85.22905655,16,4,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555099200,0,0.0018469989,0
35.0273325,-85.22184281,20,1,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555113600,0,0.0018470287,0
35.02470848,-85.21462954,23,1,1,0,0,1,0,0,0,0,28,16,25,0,5,10,1555124400,0,0.0018470287,0
35.02208405,-85.20741675,0,1,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555041600,0,0.0018469393,0
35.01945921,-85.20020443,4,1,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555056000,0,0.0018469393,0
35.01683395,-85.1929926,8,2,1,0,0,0,1,0,0,1,29,17,25,0,0,1,1555070400,0.094,0.9366483,1
35.01420827,-85.18578124,12,3,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555084800,0,0.0018469691,0
35.01158217,-85.17857035,16,4,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555099200,0,0.0018469095,0
35.00895566,-85.17135994,20,1,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555113600,0,0.0018469393,0
35.00632873,-85.16415001,23,1,1,0,0,1,0,0,0,0,29,17,25,0,0,1,1555124400,0,0.0018469393,0
35.00370139,-85.15694056,0,1,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555041600,0,0.0018469989,0
35.00107363,-85.14973158,4,1,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555056000,0,0.0018469989,0
34.99844546,-85.14252308,8,2,1,0,0,0,1,0,0,1,30,18,25,0,0,9,1555070400,0.098,0.93667674,1
34.99581688,-85.13531506,12,3,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555084800,0,0.0018469989,0
34.99318788,-85.12810752,16,4,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555099200,0,0.0018469095,0
34.99055846,-85.12090045,20,1,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555113600,0,0.0018469989,0
34.98792863,-85.11369386,23,1,1,0,0,1,0,0,0,0,30,18,25,0,0,9,1555124400,0,0.0018469989,0
35.08304695,-85.3558031,0,1,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555041600,0,0.0018469989,0
35.08043067,-85.34858038,4,1,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555056000,0,0.0018469989,0
35.07781397,-85.34135813,8,2,1,0,0,0,1,0,0,1,31,19,25,0,7,18,1555070400,0.102,0.93668395,1
35.07519685,-85.33413636,12,3,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555084800,0,0.0018471479,0
35.07257931,-85.32691507,16,4,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555099200,0,0.0018470287,0
35.06996136,-85.31969426,20,1,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555113600,0,0.0018469989,0
35.06734299,-85.31247392,23,1,1,0,0,1,0,0,0,0,31,19,25,0,7,18,1555124400,0,0.0018469989,0
